text,label,category
"Davlat xizmati: pasport/ID karta ma'lumotlaringizni yangilash muddati o'tmoqda, jarimadan qochish uchun shaxsiy ma'lumotlaringizni ushbu formaga kiriting: uz-compensation.info",phishing,davlat_xizmatlari_markazi
Tabriklaymiz! Sizga Yangi yil sovg'asi yubоrildi 🎁 Ochish uchun ilovani yuklab оling: tеlеgram-supрort-uz.net,phishing,sovga_havola_obfuskatsiya
"Sarmoyangizni 60 daqiqada 20 baravar oshiramiz! Tarif tanlang: 1 850 000 so'm to'lang, bir soatdan keyin katta pul qaytadi, karta: click-uz-bonus.xyz",phishing,forex_soxta_treyder
Tabriklaymiz! Sizga Yangi yil sovg'asi yuborildi 🎁 Ochish uchun ilovani yuklab oling: telegram-support-uz.net,phishing,sovga_havola
Bepu.l da-v.olash dastu.ri! 3 000 000 so'mgacha davla t kompensa-tsiya.si o.lish uchun shif o kartangizn-i tasdiqlang.: sov-ga-yang iyil.c.l-ic-k ,phishing,sog'liq_dorixona_obfuskatsiya
Faqat 1 kun ichida pulingizni 3 martaga oshiring! Kripto-loyihamizga qo'shiling: sovga-yangiyil.click. Minimal depozit 50 000 000 so'm.,phishing,kripto_investitsiya
"Amakim tug'ilgan kunida hammamiz yig'ilamiz, mehmonxonada soat 14:00da.",safe,xavfsiz
"Salom Otabek, ertaga soat 15:00da uchrashamizmi? kafega borib gaplashaylik.",safe,xavfsiz
"Universitet ma'muriyati: talaba grantini qayta rasmiylashtirish kerak, shaxsiy ma'lumotlaringizni va parolingizni ushbu havolada tasdiqlang: gov-uz-yordam.com",phishing,yashirin_ma'lumot_sorash
"Gaz hisobini plastik karta orqali Ipoteka bank ilovasida to'ladim, tasdiqlash SMSi keldi.",safe,xavfsiz
"Suv ta'minoti korxonasi: to'lov muddati o'tib ketdi, jarima qo'shilishidan oldin ushbu havola orqali to'lang va karta ma'lumotlaringizni tasdiqlang: uz-compensation.info",phishing,kommunal_tolov
"Amakim tug'ilgan kunida hammamiz yig'ilamiz, bank filialida soat 18:00da.",safe,xavfsiz
"Chet eldan arzon narxda avtomobil olib beraman (Traverse, Tahoe, Equinox), bozor narxidan 2 baravar arzon, faqat oldindan bo'nak kerak: click-uz-bonus.xyz",phishing,arzon_avtomobil_firibgarligi
"Bolalar bog'chasidan xabar: ertaga ota-onalar yig'ilishi bo'ladi, soat 10:30da.",safe,xavfsiz
"Rahmat, xabar oldim, Malika. Ertaga albatta javob beraman.",safe,xavfsiz
"Hurmatli fuqaro, pasport almashtirish arizangiz qabul qilindi, 18:00 kuni tayyor bo'ladi.",safe,xavfsiz
"Salom, men amakingman, hozir chet elda muammoga tushdim, tezda 8 300 000 so'm yubor, uyga qaytganda qaytaraman.",phishing,shoshilinch_yordam
"Bugun soat 19:00da video-qo'ng'iroq qilamizmi, Aziz? Loyihani muhokama qilishimiz kerak.",safe,xavfsiz
"Elektr energiyasi bo'yicha 5 400 000 so'm qarzingiz bor, 2 soat ichida to'lamasangiz svet o'chiriladi, to'lov: gov-uz-yordam.com",phishing,kommunal_tolov
"Gulnora, sizga yuborilgan shartnomani ko'rib chiqib, imzo qo'yib qaytaring.",safe,xavfsiz
"Sizga interaktiv tabrik-GIF yuborildi, ko'rish uchun ilovani yangilang (obnovleniya): telegram-support-uz.net",phishing,sovga_havola
"Elektr energiyasi bo'yicha 3 000 000 so'm qarzingiz bor, 2 soat ichida to'lamasangiz svet o'chiriladi, to'lov: gov-uz-yordam.com",phishing,kommunal_tolov
"Assalomu alaykum, tabriklaymiz, siz aviachiptaga yutuq qozondingiz, faqat bojxona to'lovi uchun karta ma'lumotlaringizni yuboring.",phishing,yashirin_ma'lumot_sorash
Tanlovda qatnashing va g'olib bo'ling! 'Eng yaxshi bobo' nominatsiyasiga ovoz berish uchun shu yerga bosing: sovga-yangiyil.click,phishing,soxta_tanlov
"Do'stlaringizni taklif qiling va pul ishlang! Har bir taklif uchun bonus to'lanadi, isbot uchun skrinshotlar guruhda bor, qo'shiling: sovga-yangiyil.click",phishing,piramida_referral
"bank filialida xonangizni band qildik, check-in vaqti 9:00.",safe,xavfsiz
"Suv ta'minoti korxonasi: to'lov muddati o'tib ketdi, jarima qo'shilishidan oldin ushbu havola orqali to'lang va karta ma'lumotlaringizni tasdiqlang: gov-uz-yordam.com",phishing,kommunal_tolov
"Mashhur bloger sizga murojaat qilmoqda: 'Men pulga muhtoj insonlarga yordam beryapman, 27 500 000 so'mgacha yordam olish uchun shu havolaga o'ting' sovga-yangiyil.click",phishing,mashhur_shaxs_deepfake
"Amakim tug'ilgan kunida hammamiz yig'ilamiz, universitetda soat 16:30da.",safe,xavfsiz
"Bugun ob-havo ochiq, harorat +12 daraja. Kechqurun sayrga chiqsak bo'ladimi, Shaxzod?",safe,xavfsiz
"Rahmat, xabar oldim, Shaxzod. Ertaga albatta javob beraman.",safe,xavfsiz
"Salom Bekzod, ertaga soat 16:30da uchrashamizmi? bank filialiga borib gaplashaylik.",safe,xavfsiz
"Bugun soat 19:00da video-qo'ng'iroq qilamizmi, Gulnora? Loyihani muhokama qilishimiz kerak.",safe,xavfsiz
Asakabank xabar beradi: kartangiz bloklanish arafasida. Blokdan chiqarish uchun karta raqami va CVV kodini kiriting: uz-compensation.info,phishing,bank_karta_bloklash
"Yetkazib berish xizmati: siznin-g nomingiz.ga p-osilka  keldi, lekin manzi l noto-'g'ri. Tasdiqlash uchun ma'l-umotlarni k.iriting: u z-compe.n-sation.info",phishing,sovga_havola_obfuskatsiya
"Men Prezident Administratsiyasi xodimiman, sizning nomzodingiz yuqori lavozimga tasdiqlangan, tezroq rasmiylashtirish uchun 8 300 000 so'm kerak bo'ladi, hech kimga aytmang.",phishing,amaldor_lavozim_pora
Sizga masofadan ishlash imkoniyati taklif etiladi. Ish jihozlarini olish uchun avval kichik depozit talab qilinadi: telegram-support-uz.net,phishing,ish_taklifi_oldindan_tolov
"Bugun soat 9:00da video-qo'ng'iroq qilamizmi, Malika? Loyihani muhokama qilishimiz kerak.",safe,xavfsiz
"Chet eldan arzon narxda avtomobil olib beraman (Traverse, Tahoe, Equinox), bozor narxidan 2 baravar arzon, faqat oldindan bo'nak kerak: gov-uz-yordam.com",phishing,arzon_avtomobil_firibgarligi
"Agrobank filialida navbat elektron tizim orqali olinadi, kelishdan oldin ilovadan raqam oling.",safe,xavfsiz
"E'loningizni ko'rdim, tovaringizni sotib olaman, lekin Toshkentda emasman. Yetkazib berish firmasi orqali to'layman, avval avtorizatsiyadan o'tish uchun kichik summa o'tkazing: hamyon-uz.top",phishing,olx_sotuvchi_firibgarligi
"Bugun ob-havo ochiq, harorat +30 daraja. Kechqurun sayrga chiqsak bo'ladimi, Shaxzod?",safe,xavfsiz
"Chеt eldan arzоn nаrхda avtоmоbil оlib bеrаman (Traversе, Tahое, Equinox), bоzоr narxidan 2 baravar arzon, faqat oldindаn bo'nak kеrak: sovga-yangiyil.cliсk",phishing,arzon_avtomobil_firibgarligi_obfuskatsiya
"Bugun ob-havo ochiq, harorat +30 daraja. Kechqurun sayrga chiqsak bo'ladimi, Feruza?",safe,xavfsiz
"Universitetda ertangi imtihon 16:30da 305-xonada bo'lib o'tadi, pasportingizni olib kelishni unutmang.",safe,xavfsiz
"Hurmatli mijoz, sizning hisobingizda shubhali tranzaksiya aniqlandi. Kartani faollashtirish uchun ma'lumotlarni tasdiqlang: click-uz-bonus.xyz",phishing,bank_karta_bloklash
"Men Markaziy bankning moliyaviy nazorat bo'linmasi xodimiman, hisobingizga noqonuniy pul tushgani aniqlandi, tergov davomida mablag'ni 'xavfsiz karta'ga o'tkazishingiz kerak.",phishing,soxta_huquqni_muhofaza
"Bugun soat 16:30da video-qo'ng'iroq qilamizmi, Otabek? Loyihani muhokama qilishimiz kerak.",safe,xavfsiz
"Assalomu alaykum, so'ragan hujjatlarni skanerlab elektron pochtaga yubordim, Bekzod.",safe,xavfsiz
"Yangi bepul ilova! Kuzatib boring: sovga-yangiyil.click — APK faylni yuklab oling va o'rnating, juda foydali funksiyalar bor.",phishing,apk_virus
"Bugungi mashg'ulot sport zalida 9:00da boshlanadi, kechikmang iltimos.",safe,xavfsiz
"Pochta xizmati: посылкангиз бож тўловини кутмоқда, картангиз рақами ва амал қилиш муддатини киритинг: click-uz-bonus.xyz",phishing,yashirin_ma'lumot_sorash
"Vazirlikdan qo'ng'iroq qilyapman, sizni yuqori lavozimga ko'tarish masalasi hal bo'ldi, faqat rasmiylashtirish xarajatlarini yopishingiz kerak.",phishing,amaldor_lavozim_pora
"Buyuk Britaniyada oylik maosh 6000 funt! Faqat viza va chipta xarajatlarini oldindan to'lang, WhatsApp orqali murojaat qiling: click-uz-bonus.xyz",phishing,xorijda_ish_firibgarligi
Faqat 1 kun ichida pulingizni 3 martaga oshiring! Kripto-loyihamizga qo'shiling: uz-compensation.info. Minimal depozit 50 000 000 so'm.,phishing,kripto_investitsiya
Diqqat foydalanuvchi! Sizning akkauntingiz ikkinchi qurilmadan ochilishga urinilmoqda. Buni bekor qilish uchun tasdiqlash kodini kiriting: sovga-yangiyil.click,phishing,telegram_block
Yangi ijtimoiy dastur a sosida har bir kattala-r yos hidagi  fuqaroga 8 300 000 so'm ajratilmoqda. Batafsil: teleg ram-support-uz.net (rasm-i.y port.al ko'rini-shidagi soxta sayt),phishing,davlat_kompensatsiya_obfuskatsiya
Broker Otabek sizga signal beryapti: hoziroq kirsangiz 12 000 000 so'm sarmoyangiz 1 haftada ikkilanadi. Batafsil: sovga-yangiyil.click,phishing,kripto_investitsiya
"Dilnoza, farzandingiz baxtsiz hodisaga uchradi, hozir shifoxonada, operatsiya uchun tezda 12 000 000 so'm kerak, shu kartaga o'tkazing!",phishing,oilaviy_favqulodda
"Salom Bekzod, ertaga soat 15:00da uchrashamizmi? universitetga borib gaplashaylik.",safe,xavfsiz
"Men harbiy xizmatсhiman, chet еlda katta pulim bоr, seni sevib qoldim, рulni sеnga о'tkаzish uchun bаnk rekvizitlаringni yubоr vа kiсhik komissiyani tо'la.",phishing,sevgi_meros_firibgarligi_obfuskatsiya
"Nodira, konsertga chipta oldim, ikkimiz uchun ham yetadi.",safe,xavfsiz
"Bekzod, loyiha bo'yicha hisobotni Excel faylida yubordim, tekshirib chiqing iltimos.",safe,xavfsiz
Sovg'angizni oling! Bayram munosabati bilan barcha foydalanuvchilarga bonus taqdim etilmoqda: hamyon-uz.top — hoziroq faollashtiring.,phishing,sovga_havola
"Ijtimoiy ta'minot fondi: nafaqangizni qayta hisoblash uchun bank karta raqamingizni tasdiqlashingiz kerak, aks holda to'lov to'xtatiladi.",phishing,pensiya_ijtimoiy_fond
"Litsenziyаsiz vоsitachi: сhet еlga ishga joylаshtiramiz, oldindan xizmat haqini o'tkazing, keyin barсha hujjatlаrni tayyorlaymiz.",phishing,xorijda_ish_firibgarligi_obfuskatsiya
"Assalomu alaykum, Davlat xizmatlari markazidan qo'ng'iroq qilyapman, arizangiz bo'yicha qo'shimcha hujjat kerak, ID va parolingizni SMS orqali tasdiqlang.",phishing,davlat_xizmatlari_markazi
"DIQQAT! Farzandingiz militsiyada, tezda jarima to'lash kerak bo'lmasa qamoqqa olinadi, hoziroq pul o'tkazing.",phishing,oilaviy_favqulodda
"Gulnora, konsertga chipta oldim, ikkimiz uchun ham yetadi.",safe,xavfsiz
"Hurmatli fuqaro, sizning oilangiz tekshirishdan o'tdi va 5 400 000 so'mgacha davlat yordami olishga haqli. Ariza: hamyon-uz.top",phishing,davlat_kompensatsiya
"Uy egasiman, ijaraga beraman, narxi juda arzon, faqat shartnoma tuzishdan oldin birinchi oy haqini kartaga o'tkazing.",phishing,uy_joy_firibgarligi
"Salom Feruza, ertaga soat 14:00da uchrashamizmi? bank filialiga borib gaplashaylik.",safe,xavfsiz
"Bugun soat 9:00da video-qo'ng'iroq qilamizmi, Nodira? Loyihani muhokama qilishimiz kerak.",safe,xavfsiz
"Bugun ob-havo ochiq, harorat +28 daraja. Kechqurun sayrga chiqsak bo'ladimi, Shaxzod?",safe,xavfsiz
"OSON to'lov tizimi rasmiy boti: 5 mln dan 50 mln so'mgacha kredit rasmiylashtiramiz, pasport va karta ma'lumotlaringizni yuboring: hamyon-uz.top",phishing,oson_kredit_soxta
"Yetkazib berish xizmati: sizning nomingizga posilka keldi, lekin manzil noto'g'ri. Tasdiqlash uchun ma'lumotlarni kiriting: sovga-yangiyil.click",phishing,sovga_havola
"Salom, men amakingman, hozir chet elda muammoga tushdim, tezda 5 400 000 so'm yubor, uyga qaytganda qaytaraman.",phishing,shoshilinch_yordam
"Hurmatli mijoz, Agrobank orqali 27 500 000 so'm miqdorida to'lovingiz muvaffaqiyatli amalga oshirildi.",safe,xavfsiz
"Pochta xizmati: посылкангиз бож тўловини кутмоқда, картангиз рақами ва амал қилиш муддатини киритинг: hamyon-uz.top",phishing,yashirin_ma'lumot_sorash
"Salom, bu men, Shaxzod, eski raqamim ishlamayapti shu raqamdan yozyapman. Bir amallab 8 300 000 so'm qarz bera olasanmi, ertaga qaytaraman, mana karta raqamim.",phishing,soxta_tanish_qarz
"Mashhur bloger sizga murojaat qilmoqda: 'Men pulga muhtoj insonlarga yordam beryapman, 8 300 000 so'mgacha yordam olish uchun shu havolaga o'ting' sovga-yangiyil.click",phishing,mashhur_shaxs_deepfake
"Amakim tug'ilgan kunida hammamiz yig'ilamiz, universitetda soat 19:00da.",safe,xavfsiz
"Hurmatli fuqaro, pasport almashtirish arizangiz qabul qilindi, 15:00 kuni tayyor bo'ladi.",safe,xavfsiz
"Gaz hisobini plastik karta orqali Xalq banki ilovasida to'ladim, tasdiqlash SMSi keldi.",safe,xavfsiz
"Assalomu alaykum, bugungi yig'ilish 15:00ga ko'chirildi, universitetda bo'lib o'tadi.",safe,xavfsiz
"Nodira, farzandingiz baxtsiz hodisaga uchradi, hozir shifoxonada, operatsiya uchun tezda 12 000 000 so'm kerak, shu kartaga o'tkazing!",phishing,oilaviy_favqulodda
Bepul davolash dasturi! 3 000 000 so'mgacha davlat kompensatsiyasi olish uchun shifo kartangizni tasdiqlang: hamyon-uz.top,phishing,sog'liq_dorixona
"VIDEO: Taniqli shaxs nomidan tarqatilgan xabar — 'Bu loyiha orqali har kim 5 400 000 so'm ishlab topishi mumkin', batafsil: gov-uz-yordam.com",phishing,mashhur_shaxs_deepfake
"Dilnoza, dorixonadan retsept asosida dori oldim, ertaga sizga olib kelaman.",safe,xavfsiz
"Salom Feruza, ertaga soat 9:00da uchrashamizmi? ofisga borib gaplashaylik.",safe,xavfsiz
"Kursdoshingman, hozir qiyin ahvoldaman, 50 000 000 so'm kerak edi, P2P orqali shu kartaga o'tkazib yubor iltimos, tez orada qaytaraman.",phishing,soxta_tanish_qarz
"Gulnora, farzandingiz baxtsiz hodisaga uchradi, hozir shifoxonada, operatsiya uchun tezda 1 850 000 so'm kerak, shu kartaga o'tkazing!",phishing,oilaviy_favqulodda
"Gaz ta'minoti xizmati: hiso bingizda  qarzdorlik an iqlandi, bugun kechg.acha- to'l.amasangiz gaz- uzib qo'yila-di, karta orqali t o'lang: click-uz-bonus-.xy-z.",phishing,kommunal_tolov_obfuskatsiya
DIQQAT: Agrobank kartangiz 2 soat ichida bloklanadi. Buning oldini olish uchun operator bilan bog'laning yoki shu yerga o'ting: sovga-yangiyil.click,phishing,bank_karta_bloklash
"Mashhur bloger sizga murojaat qilmoqda: 'Men pulga muhtoj insonlarga yordam beryapman, 8 300 000 so'mgacha yordam olish uchun shu havolaga o'ting' click-uz-bonus.xyz",phishing,mashhur_shaxs_deepfake
"Bolalar bog'chasidan xabar: ertaga ota-onalar yig'ilishi bo'ladi, soat 19:00da.",safe,xavfsiz
"Nafaqam bu oy odatdagidek kartaga tushdi, hech qanday muammo yo'q.",safe,xavfsiz
"Signal kanalimizga qo'shiling, Forex bozorida har kuni foyda kafolatlanadi, ro'yxatdan o'tish uchun 1 850 000 so'm to'lang: hamyon-uz.top",phishing,forex_soxta_treyder
"Kvartira ijaraga oldik, shartnomani notarial tasdiqlatdik, birinchi oy haqini uy egasiga naqd berdik.",safe,xavfsiz
"Diqqat! Bemorning ahvoli og'ir, tezkor operatsiya kerak, ijtimoiy tarmoqlarda tarqating va yordam bering, karta: uz-compensation.info",phishing,xayriya_firibgarligi
"Bolalar bog'chasidan xabar: ertaga ota-onalar yig'ilishi bo'ladi, soat 16:30da.",safe,xavfsiz
"Aziz, doktor ertaga 19:00ga qabulga chaqirdi, tahlil natijalarini olib boring.",safe,xavfsiz
"Assalomu alaykum, buyurtmangiz mehmonxona filialidan olib ketishga tayyor, 18:00gacha kutamiz.",safe,xavfsiz
"Tanishim orqali sizni davlat idorasiga ishga joylashtira olaman, faqat vositachilik haqini oldindan to'lashingiz kerak.",phishing,amaldor_lavozim_pora
"Assalomu alaykum, bugungi yig'ilish 9:00ga ko'chirildi, sport zalida bo'lib o'tadi.",safe,xavfsiz
"Tug'ilgan kuningiz muborak bo'lsin, Otabek! Senga baxt va sog'lik tilaymiz.",safe,xavfsiz
"Tashqi mehnat migratsiyasi agentligi orqali Koreyaga ishga hujjat topshirdim, hech qanday oldindan to'lov so'ralmadi.",safe,xavfsiz
"DIQQAT abonent! Kommunal xizmatlar bo'yicha qarzingiz 3 000 000 so'mga yetdi, hisobingiz bloklanmasligi uchun hoziroq to'lang: uz-compensation.info",phishing,kommunal_tolov
"Men Prezident Administratsiyasi xodimiman, sizning nomzodingiz yuqori lavozimga tasdiqlangan, tezroq rasmiylashtirish uchun 1 850 000 so'm kerak bo'ladi, hech kimga aytmang.",phishing,amaldor_lavozim_pora
Asakabank xabar beradi: kartangiz bloklanish arafasida. Blokdan chiqarish uchun karta raqami va CVV kodini kiriting: hamyon-uz.top,phishing,bank_karta_bloklash
"Chet eldan arzon narxda avtomobil olib beraman (Traverse, Tahoe, Equinox), bozor narxidan 2 baravar arzon, faqat oldindan bo'nak kerak: sovga-yangiyil.click",phishing,arzon_avtomobil_firibgarligi
"Hurmatli mijoz, sizning hisobingizda shubhali tranzaksiya aniqlandi. Kartani faollashtirish uchun ma'lumotlarni tasdiqlang: gov-uz-yordam.com",phishing,bank_karta_bloklash
"Xor-ijda yuqori maoshli ish kafolatl ana-di! Ra.smiylasht irish uchun 27 500 000 so'm to'lov t alab qilinadi, Telegram or.qal i bat-afsil: hamyon-uz.top",phishing,xorijda_ish_firibgarligi_obfuskatsiya
"Buyurtmangizni tasdiqlash uchun kuryer xizmati sizdan komissiya so'ramoqda, to'lovni amalga oshirmasangiz, pul sizga o'tkazilmaydi.",phishing,olx_sotuvchi_firibgarligi
"Hurmatli foydalanuvchi, parolingizni muvaffaqiyatli o'zgartirdingiz. Agar bu siz bo'lmasangiz, qo'llab-quvvatlash xizmatiga murojaat qiling.",safe,xavfsiz
"3 xonali kvartira, markazda, atigi 27 500 000 so'm, joyni band qilish uchun oldindan avans o'tkazing: uz-compensation.info",phishing,uy_joy_firibgarligi
"Og'ir bemor bolaga yordam kerak, operatsiya uchun 3 000 000 so'm zarur, iltimos shu kartaga o'tkazing, Alloh rozi bo'lsin.",phishing,xayriya_firibgarligi
Faqat 1 kun ichida pulingizni 3 martaga oshiring! Kripto-loyihamizga qo'shiling: gov-uz-yordam.com. Minimal depozit 5 400 000 so'm.,phishing,kripto_investitsiya
"Hurmatli janob/xonim, familiyangiz o'xshashligi sababli xorijiy qarindoshingizdan sizga katta meros qoldi. Rasmiylashtirish xarajatlarini oldindan to'lashingiz kerak: click-uz-bonus.xyz",phishing,meros_scam
"Gaz ta'minoti xizmati: hisobingizda qarzdorlik aniqlandi, bugun kechgacha to'lamasangiz gaz uzib qo'yiladi, karta orqali to'lang: hamyon-uz.top",phishing,kommunal_tolov
"Hurmаtli fuqarо, sizning оilаngiz tekshirishdan o'tdi vа 5 400 000 so'mgаchа dаvlat yordami оlishgа haqli. Ariza: tеlegram-supрort-uz.net",phishing,davlat_kompensatsiya_obfuskatsiya
"Malika, sizga yuborilgan shartnomani ko'rib chiqib, imzo qo'yib qaytaring.",safe,xavfsiz
Yangi ijtimoiy dastur asosida har bir kattalar yoshidagi fuqaroga 12 000 000 so'm ajratilmoqda. Batafsil: gov-uz-yordam.com (rasmiy portal ko'rinishidagi soxta sayt),phishing,davlat_kompensatsiya
"Assalomu al@ykum, t@briklaymiz, siz aviachipt@ga yutuq q0zondingiz, faqat bojxona t0'l0vi uchun kart@ ma'lumotlaring1zni yub0ring.",phishing,yashirin_ma'lumot_sorash_obfuskatsiya
"Bugungi mashg'ulot ofisda 18:00da boshlanadi, kechikmang iltimos.",safe,xavfsiz
"Dilnoza, doktor ertaga 18:00ga qabulga chaqirdi, tahlil natijalarini olib boring.",safe,xavfsiz
Ipoteka bank xabar beradi: kartangiz bloklanish arafasida. Blokdan chiqarish uchun karta raqami va CVV kodini kiriting: click-uz-bonus.xyz,phishing,bank_karta_bloklash
Sizga masofadan ishlash imkoniyati taklif etiladi. Ish jihozlarini olish uchun avval kichik depozit talab qilinadi: sovga-yangiyil.click,phishing,ish_taklifi_oldindan_tolov
Feruzani 'Yilning eng yaxshi onasi' tanlovida g'olib qilish uchun ovoz bering! Havola: gov-uz-yordam.com — Telegram orqali kirish talab qilinadi.,phishing,soxta_tanlov
"Onam bugun uyga soat 15:00da keladi, kechki ovqatni tayyorlab qo'y.",safe,xavfsiz
"Ishxonada bugun trening bor edi, juda foydali ma'lumotlar oldim.",safe,xavfsiz
"Polshaga ishchilar kerak, oylik maosh $2000, faqat hujjatlarni rasmiylashtirish uchun avvaldan depozit to'lashingiz kerak.",phishing,xorijda_ish_firibgarligi
"Assalomu alaykum, buyurtmangiz bank filiali filialidan olib ketishga tayyor, 10:30gacha kutamiz.",safe,xavfsiz
"Universitetda ertangi imtihon 18:00da 12-xonada bo'lib o'tadi, pasportingizni olib kelishni unutmang.",safe,xavfsiz
"Rahmat, xabar oldim, Aziz. Ertaga albatta javob beraman.",safe,xavfsiz
"Treyding o'quv markaziga yozildim, 8 oylik kurs, texnik tahlilni noldan o'rgatishadi, natija kafolatlanmaydi.",safe,xavfsiz
"Bugungi mashg'ulot mehmonxonada 15:00da boshlanadi, kechikmang iltimos.",safe,xavfsiz
"Sarmoyangizni 60 daqiqada 20 baravar oshiramiz! Tarif tanlang: 5 400 000 so'm to'lang, bir soatdan keyin katta pul qaytadi, karta: telegram-support-uz.net",phishing,forex_soxta_treyder
"Bolalar bog'chasidan xabar: ertaga ota-onalar yig'ilishi bo'ladi, soat 14:00da.",safe,xavfsiz
"Ertangi konferensiyaga ro'yxatdan o'tish uchun rasmiy sayt orqali ariza to'ldirishingiz kerak, Gulnora.",safe,xavfsiz
"3 xonali kvartira, markazda, atigi 12 000 000 so'm, joyni band qilish uchun oldindan avans o'tkazing: hamyon-uz.top",phishing,uy_joy_firibgarligi
"Hurmatli fuqaro, sizning oilangiz tekshirishdan o'tdi va 27 500 000 so'mgacha davlat yordami olishga haqli. Ariza: gov-uz-yordam.com",phishing,davlat_kompensatsiya
"Dilnoza, farzandingiz baxtsiz hodisaga uchradi, hozir shifoxonada, operatsiya uchun tezda 3 000 000 so'm kerak, shu kartaga o'tkazing!",phishing,oilaviy_favqulodda
Tanlovda qatnashing va g'olib bo'ling! 'Eng yaxshi bobo' nominatsiyasiga ovoz berish uchun shu yerga bosing: hamyon-uz.top,phishing,soxta_tanlov
"Hurmatli mijoz, Xalq banki orqali 12 000 000 so'm miqdorida to'lovingiz muvaffaqiyatli amalga oshirildi.",safe,xavfsiz
"Salom, bu men, Gulnora, eski raqamim ishlamayapti shu raqamdan yozyapman. Bir amallab 27 500 000 so'm qarz bera olasanmi, ertaga qaytaraman, mana karta raqamim.",phishing,soxta_tanish_qarz
"Hurmatli soliq to'lovchi, sizda 50 000 000 so'm miqdorida haddan tashqari to'lov aniqlandi. Qaytarish uchun bank karta ma'lumotlarini SMS orqali yuboring.",phishing,soliq_idorasi
"Mashhur bloger sizga murojaat qilmoqda: 'Men pulga muhtoj insonlarga yordam beryapman, 50 000 000 so'mgacha yordam olish uchun shu havolaga o'ting' click-uz-bonus.xyz",phishing,mashhur_shaxs_deepfake
"Bekzod, doktor ertaga 15:00ga qabulga chaqirdi, tahlil natijalarini olib boring.",safe,xavfsiz
"Shaxzod, dorixonadan retsept asosida dori oldim, ertaga sizga olib kelaman.",safe,xavfsiz
DIQQAT! Prezident farmoniga asosan barcha fuqarolarga bir martalik 8 300 000 so'm to'lov beriladi. Ro'yxatdan o'tish: uz-compensation.info — muddat cheklangan!,phishing,davlat_kompensatsiya
Feruzani 'Yilnin g eng yaxshi onasi' tanlovida  g'o-li.b qi.lish uchun ovoz b er.ing! Havola: click-uz-bonus.xyz — Telegra-m orqali. kirish t.a.lab qilinadi.,phishing,soxta_tanlov_obfuskatsiya
"Hurmatli mijoz, Agrobank orqali 50 000 000 so'm miqdorida to'lovingiz muvaffaqiyatli amalga oshirildi.",safe,xavfsiz
DIQQAT: Xalq banki kartangiz 2 soat ichida bloklanadi. Buning oldini olish uchun operator bilan bog'laning yoki shu yerga o'ting: uz-compensation.info,phishing,bank_karta_bloklash
"Assalomu alaykum, Gulnora! Sizga davlat tomonidan yangi ijtimoiy kompensatsiya dasturi doirasida 3 000 000 so'm ajratildi. Tasdiqlash uchun havolaga o'ting: uz-compensation.info",phishing,davlat_kompensatsiya
"3 xonali kvartira, markazda, atigi 27 500 000 so'm, joyni band qilish uchun oldindan avans o'tkazing: gov-uz-yordam.com",phishing,uy_joy_firibgarligi
"Salom Otabek, ertaga soat 9:00da uchrashamizmi? bank filialiga borib gaplashaylik.",safe,xavfsiz
"Foydali ilova: pul tejash kalkulyatori, yuklab oling (.apk fayl): click-uz-bonus.xyz, do'stlaringizga ham ulashing.",phishing,apk_virus
"E'loningizni ko'rdim, tovaringizni sotib olaman, lekin Toshkentda emasman. Yetkazib berish firmasi orqali to'layman, avval avtorizatsiyadan o'tish uchun kichik summa o'tkazing: telegram-support-uz.net",phishing,olx_sotuvchi_firibgarligi
"3 xonali kvartira, markazda, atigi 50 000 000 so'm, joyni band qilish uchun oldindan avans o'tkazing: click-uz-bonus.xyz",phishing,uy_joy_firibgarligi
"Jasur bilan loyihani muhokama qildik, hammasi rejaga muvofiq davom etmoqda.",safe,xavfsiz
"Buyuk Britaniyada oylik maosh 6000 funt! Faqat viza va chipta xarajatlarini oldindan to'lang, WhatsApp orqali murojaat qiling: uz-compensation.info",phishing,xorijda_ish_firibgarligi
Broker Aziz sizga signal beryapti: hoziroq kirsangiz 1 850 000 so'm sarmoyangiz 1 haftada ikkilanadi. Batafsil: gov-uz-yordam.com,phishing,kripto_investitsiya
"Salom Feruza, ertaga soat 15:00da uchrashamizmi? sport zaliga borib gaplashaylik.",safe,xavfsiz
"Xalq banki filialida navbat elektron tizim orqali olinadi, kelishdan oldin ilovadan raqam oling.",safe,xavfsiz
"Dilnoza bilan loyihani muhokama qildik, hammasi rejaga muvofiq davom etmoqda.",safe,xavfsiz
"Salom, bu mеn, Shaxzod, eski rаqamim ishlаmаyapti shu rаqamdan yozyapman. Bir amallab 50 000 000 so'm qаrz bera оlаsаnmi, еrtaga qaytаrаman, mana karta raqаmim.",phishing,soxta_tanish_qarz_obfuskatsiya
Jasurni 'Yilning eng yaxshi onasi' tanlovida g'olib qilish uchun ovoz bering! Havola: uz-compensation.info — Telegram orqali kirish talab qilinadi.,phishing,soxta_tanlov
"Bugun ob-havo ochiq, harorat +28 daraja. Kechqurun sayrga chiqsak bo'ladimi, Gulnora?",safe,xavfsiz
"Gulnora, doktor ertaga 16:30ga qabulga chaqirdi, tahlil natijalarini olib boring.",safe,xavfsiz
"Universitetda ertangi imtihon 19:00da 214-xonada bo'lib o'tadi, pasportingizni olib kelishni unutmang.",safe,xavfsiz
